server_id,datid,relid,indexrelid,schemaname,relname,indexrelname,s_from,s_to,t_from,t_to,dt_sec,d_blks_read,d_blks_hit,d_blks_dirty,d_blks_written,d_wal_records,d_wal_fpi,d_wal_bytes,d_total,d_delay,d_tuples_deleted,d_pages_deleted,d_failsafe,phase,mode
1,28343,3596,3597,pg_catalog,pg_seclabel,pg_seclabel_object_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,2224,5002,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,1214,1232,pg_catalog,pg_shdepend,pg_shdepend_depender_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,1214,1232,pg_catalog,pg_shdepend,pg_shdepend_depender_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,1214,1233,pg_catalog,pg_shdepend,pg_shdepend_reference_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,2396,2397,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,2619,2696,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,2619,2696,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,6100,6115,pg_catalog,pg_subscription,pg_subscription_subname_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,2836,2837,pg_toast,pg_toast_1255,pg_toast_1255_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,2838,2839,pg_toast,pg_toast_2618,pg_toast_2618_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,2838,2839,pg_toast,pg_toast_2618,pg_toast_2618_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,2840,2841,pg_toast,pg_toast_2619,pg_toast_2619_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,2840,2841,pg_toast,pg_toast_2619,pg_toast_2619_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28475,28476,pg_toast,pg_toast_28465,pg_toast_28465_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28551,28552,pg_toast,pg_toast_28544,pg_toast_28544_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28567,28568,pg_toast,pg_toast_28560,pg_toast_28560_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28581,28582,pg_toast,pg_toast_28576,pg_toast_28576_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,4183,4184,pg_toast,pg_toast_6100,pg_toast_6100_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,2620,2699,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,2620,2699,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,2620,2701,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,2620,2701,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,3602,3608,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,3602,3712,pg_catalog,pg_ts_config,pg_ts_config_oid_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,1247,2703,pg_catalog,pg_type,pg_type_oid_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,1247,2703,pg_catalog,pg_type,pg_type_oid_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,1247,2704,pg_catalog,pg_type,pg_type_typname_nsp_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,1247,2704,pg_catalog,pg_type,pg_type_typname_nsp_index,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29909,29927,public,pgbench_accounts,pgbench_accounts_pkey,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,335797,1037498,666,463,722,661,4860229,15907.657999999821,0,3024,0,0,A-sparse,broken
1,26479,28045,28063,public,pgbench_accounts,pgbench_accounts_pkey,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27482,27501,public,report_struct,ix_fk_report_struct_tree,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29346,29365,public,report_struct,ix_fk_report_struct_tree,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28870,28888,public,roles_list,ix_roles_list_smp,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28870,28876,public,roles_list,pk_roles_list,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28544,28553,public,sample_act_backend,pk_sample_backends,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28560,28569,public,sample_act_xact,pk_sample_xact,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29282,29291,public,sample_settings,pk_sample_settings,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27418,27427,public,sample_settings,pk_sample_settings,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29282,29298,public,sample_settings,uk_sample_settings_sysid,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28733,28740,public,sample_stat_archiver,pk_sample_stat_archiver,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28681,28686,public,sample_stat_cluster,pk_sample_stat_cluster,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27025,27032,public,sample_stat_database,pk_sample_stat_database,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28889,28896,public,sample_stat_database,pk_sample_stat_database,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27149,27174,public,sample_stat_indexes,ix_sample_stat_indexes_il,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29013,29038,public,sample_stat_indexes,ix_sample_stat_indexes_il,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29013,29039,public,sample_stat_indexes,ix_sample_stat_indexes_ts,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29013,29021,public,sample_stat_indexes,pk_sample_stat_indexes,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29052,29071,public,sample_stat_indexes_total,ix_sample_stat_indexes_total_ts,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29052,29059,public,sample_stat_indexes_total,pk_sample_stat_indexes_tot,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,26897,26907,public,sample_stat_io,pk_sample_stat_io,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28761,28771,public,sample_stat_io,pk_sample_stat_io,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28795,28803,public,sample_stat_slru,pk_sample_stat_slru,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28927,28957,public,sample_stat_tables,is_sample_stat_tables_ts,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28927,28958,public,sample_stat_tables,ix_sample_stat_tables_rel,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28927,28935,public,sample_stat_tables,pk_sample_stat_tables,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27063,27071,public,sample_stat_tables,pk_sample_stat_tables,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27105,27125,public,sample_stat_tables_total,ix_sample_stat_tables_total_ts,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28969,28989,public,sample_stat_tables_total,ix_sample_stat_tables_total_ts,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28969,28977,public,sample_stat_tables_total,pk_sample_stat_tables_tot,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27105,27113,public,sample_stat_tables_total,pk_sample_stat_tables_tot,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28842,28862,public,sample_stat_tablespaces,ix_sample_stat_tablespaces_ts,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28842,28850,public,sample_stat_tablespaces,pk_sample_stat_tablespaces,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29511,29519,public,sample_stat_vacuum_database,pk_sample_stat_vacuum_database,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27625,27646,public,sample_stat_vacuum_indexes,ix_sample_stat_vacuum_indexes_rel,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29489,29510,public,sample_stat_vacuum_indexes,ix_sample_stat_vacuum_indexes_rel,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29489,29498,public,sample_stat_vacuum_indexes,pk_sample_stat_vacuum_indexes,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27603,27624,public,sample_stat_vacuum_tables,ix_sample_stat_vacuum_tables_rel,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29467,29488,public,sample_stat_vacuum_tables,ix_sample_stat_vacuum_tables_rel,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29467,29476,public,sample_stat_vacuum_tables,pk_sample_stat_vacuum_tables,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28705,28712,public,sample_stat_wal,pk_sample_stat_wal,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29092,29120,public,sample_statements,ix_sample_stmts_qid,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29092,29121,public,sample_statements,ix_sample_stmts_rol,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29092,29103,public,sample_statements,pk_sample_statements_n,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29126,29134,public,sample_statements_total,pk_sample_statements_total,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28481,28493,public,samples,ix_sample_time,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,26617,26629,public,samples,ix_sample_time,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,26617,26622,public,samples,pk_samples,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28481,28486,public,samples,pk_samples,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28532,28537,public,server_subsample,pk_server_subsample,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28465,28477,public,servers,servers_pkey,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28465,28479,public,servers,servers_server_name_key,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27208,27227,public,stmt_list,ix_stmt_list_smp,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29072,29091,public,stmt_list,ix_stmt_list_smp,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29072,29079,public,stmt_list,pk_stmt_list,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27208,27215,public,stmt_list,pk_stmt_list,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29403,29429,public,table_storage_parameters,ix_table_storage_parameters_lsi,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29403,29412,public,table_storage_parameters,pk_table_storage_parameters,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27046,27062,public,tables_list,ix_tables_list_samples,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28910,28926,public,tables_list,ix_tables_list_samples,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28910,28919,public,tables_list,pk_tables_list,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27046,27055,public,tables_list,pk_tables_list,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28825,28841,public,tablespaces_list,ix_tablespaces_list_smp,265,266,2026-04-26 13:58:41+03,2026-04-26 13:58:57+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,28311,28316,public,evs_index_window,ix_evs_index_window_rel,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,32615,32620,public,evs_index_window,ix_evs_index_window_rel,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,28284,28289,public,evs_window,ix_evs_window_relname,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,32588,32593,public,evs_window,ix_evs_window_relname,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,28269,28274,public,evs_window_labeled,ix_evs_window_labeled_pattern,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,32621,32626,public,evs_window_with_indexes,ix_evs_window_with_indexes_rel,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,28317,28322,public,evs_window_with_indexes,ix_evs_window_with_indexes_rel,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,28290,28295,public,evs_workload_profile,ix_evs_workload_profile_rel,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,32594,32599,public,evs_workload_profile,ix_evs_workload_profile_rel,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29366,29387,public,extension_versions,ix_extension_versions_last_sample_id,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29366,29375,public,extension_versions,pk_extension_versions,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27126,27147,public,indexes_list,ix_indexes_list_rel,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28990,29011,public,indexes_list,ix_indexes_list_rel,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28990,29012,public,indexes_list,ix_indexes_list_smp,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27126,27148,public,indexes_list,ix_indexes_list_smp,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27126,27135,public,indexes_list,pk_indexes_list,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28990,28999,public,indexes_list,pk_indexes_list,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29388,29397,public,last_extension_versions,pk_last_extension_versions,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28747,28754,public,last_stat_archiver,pk_last_stat_archiver_samples,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,26883,26890,public,last_stat_archiver,pk_last_stat_archiver_samples,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,26829,26834,public,last_stat_cluster,pk_last_stat_cluster_samples,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28693,28698,public,last_stat_cluster,pk_last_stat_cluster_samples,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29596,29603,public,last_stat_database_srv1,pk_last_stat_database_srv1,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27779,27792,public,last_stat_indexes_srv1,pk_last_stat_indexes_srv1,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29643,29656,public,last_stat_indexes_srv1,pk_last_stat_indexes_srv1,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28778,28788,public,last_stat_io,pk_last_stat_io_samples,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,26914,26924,public,last_stat_io,pk_last_stat_io_samples,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,26946,26954,public,last_stat_slru,pk_last_stat_slru_samples,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,28810,28818,public,last_stat_slru,pk_last_stat_slru_samples,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27701,27713,public,last_stat_statements_srv1,pk_last_stat_satements_srv1,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29565,29577,public,last_stat_statements_srv1,pk_last_stat_satements_srv1,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,27761,27772,public,last_stat_tables_srv1,pk_last_stat_tables_srv1,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29625,29636,public,last_stat_tables_srv1,pk_last_stat_tables_srv1,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,28343,29610,29618,public,last_stat_tablespaces_srv1,pk_last_stat_tablespaces_srv1,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
1,26479,26855,26862,public,last_stat_wal,pk_last_stat_wal_samples,266,267,2026-04-26 13:58:57+03,2026-04-26 13:59:13+03,16.000000,0,0,0,0,0,0,0,0,0,0,0,0,A-sparse,broken
